Date,amazon,facebook,apple,netflix,google,s_p
1/2/17,832.349976,133.229996,128.75,140.779999,815.23999,227.619995
2/2/17,839.950012,130.839996,128.529999,139.199997,818.26001,227.770004
3/2/17,810.200012,130.979996,129.080002,140.25,820.130005,229.339996
6/2/17,807.640015,132.059998,130.289993,140.970001,821.619995,228.929993
7/2/17,812.5,131.839996,131.529999,144,829.22998,228.940002
8/2/17,819.710022,134.199997,132.039993,144.740005,829.880005,229.240005
9/2/17,821.359985,134.139999,132.419998,144.139999,830.059998,230.600006
10/2/17,827.460022,134.190002,132.119995,144.820007,834.849976,231.509995
13/2/17,836.530029,134.050003,133.289993,143.199997,838.960022,232.770004
14/2/17,836.390015,133.850006,135.020004,140.820007,840.030029,233.699997
15/2/17,842.700012,133.440002,135.509995,142.270004,837.320007,234.919998
16/2/17,844.140015,133.839996,135.350006,142.009995,842.169983,234.720001
17/2/17,845.070007,133.529999,135.720001,142.220001,846.549988,235.089996
21/2/17,856.440002,133.720001,136.699997,142.600006,849.27002,236.490005
22/2/17,855.609985,136.119995,137.110001,143.860001,851.359985,236.279999
23/2/17,852.190002,135.360001,136.529999,142.779999,851,236.440002
24/2/17,845.23999,135.440002,136.660004,143.25,847.809998,236.740005
27/2/17,848.640015,136.410004,136.929993,143.410004,849.669983,237.110001
28/2/17,845.039978,135.539993,136.990005,142.130005,844.929993,236.470001
1/3/17,853.080017,137.419998,139.789993,142.649994,856.75,239.779999
2/3/17,848.909973,136.759995,138.960007,139.529999,849.849976,238.270004
3/3/17,849.880005,137.169998,139.779999,139.139999,849.080017,238.419998
6/3/17,846.609985,137.419998,139.339996,141.940002,847.27002,237.710007
7/3/17,846.02002,137.300003,139.520004,141.429993,851.150024,237
8/3/17,850.5,137.720001,139,140.320007,853.640015,236.559998
9/3/17,853,138.240005,138.679993,140.529999,857.840027,236.860001
10/3/17,852.460022,138.789993,139.139999,140.889999,861.409973,237.690002
13/3/17,854.590027,139.600006,139.199997,143.520004,864.580017,237.809998
14/3/17,852.530029,139.320007,138.990005,143.190002,865.909973,236.899994
15/3/17,852.969971,139.720001,140.460007,145.25,868.390015,238.949997
16/3/17,853.419983,139.990005,140.690002,144.389999,870,238.479996
17/3/17,852.309998,139.839996,139.990005,145.110001,872.369995,237.029999
20/3/17,856.969971,139.940002,141.460007,145.830002,867.909973,236.770004
21/3/17,843.200012,138.509995,139.839996,142.419998,850.140015,233.729996
22/3/17,848.059998,139.589996,141.419998,142.649994,849.799988,234.279999
23/3/17,847.380005,139.529999,140.919998,141.839996,839.650024,234.029999
24/3/17,845.609985,140.339996,140.639999,142.020004,835.140015,233.860001
27/3/17,846.820007,140.320007,140.880005,144.059998,838.51001,233.619995
28/3/17,856,141.759995,143.800003,145.169998,840.630005,235.320007
29/3/17,874.320007,142.649994,144.119995,146.470001,849.869995,235.539993
30/3/17,876.340027,142.410004,143.929993,148.059998,849.47998,236.289993
31/3/17,886.539978,142.050003,143.660004,147.809998,847.799988,235.740005
3/4/17,891.51001,142.279999,143.699997,146.919998,856.75,235.330002
4/4/17,906.830017,141.729996,144.770004,145.5,852.570007,235.479996
5/4/17,909.280029,141.850006,144.020004,143.619995,848.909973,234.779999
6/4/17,898.280029,141.169998,143.660004,143.740005,845.099976,235.440002
7/4/17,894.880005,140.779999,143.339996,143.110001,842.099976,235.199997
10/4/17,907.039978,141.039993,143.169998,143.850006,841.700012,235.339996
11/4/17,902.359985,139.919998,141.630005,144.350006,839.880005,235.059998
12/4/17,896.22998,139.580002,141.800003,143.830002,841.460022,234.029999
13/4/17,884.669983,139.389999,141.050003,142.919998,840.179993,232.509995
17/4/17,901.98999,141.419998,141.830002,147.25,855.130005,234.570007
18/4/17,903.780029,140.960007,141.199997,143.360001,853.98999,233.869995
19/4/17,899.200012,142.270004,140.679993,139.759995,856.51001,233.440002
20/4/17,902.059998,143.800003,142.440002,141.179993,860.080017,235.339996
21/4/17,898.530029,143.679993,142.270004,142.869995,858.950012,234.589996
24/4/17,907.409973,145.470001,143.639999,143.830002,878.929993,237.169998
25/4/17,907.619995,146.490005,144.529999,152.160004,888.840027,238.550003
26/4/17,909.289978,146.559998,143.679993,150.169998,889.140015,238.399994
27/4/17,918.380005,147.699997,143.789993,153.080002,891.440002,238.600006
28/4/17,924.98999,150.25,143.649994,152.199997,924.52002,238.080002
1/5/17,948.22998,152.460007,146.580002,155.350006,932.820007,238.679993
2/5/17,946.940002,152.779999,147.509995,156.449997,937.090027,238.770004
3/5/17,941.030029,151.800003,147.059998,155.589996,948.450012,238.479996
4/5/17,937.530029,150.850006,146.529999,157.25,954.719971,238.759995
5/5/17,934.150024,150.240005,148.960007,156.600006,950.280029,239.699997
8/5/17,949.039978,151.059998,153.009995,156.380005,958.690002,239.660004
9/5/17,952.820007,150.479996,153.990005,157.460007,956.710022,239.440002
10/5/17,948.950012,150.289993,153.259995,160.279999,954.840027,239.869995
11/5/17,947.619995,150.039993,153.949997,158.539993,955.890015,239.380005
12/5/17,961.349976,150.330002,156.100006,160.809998,955.140015,238.979996
15/5/17,957.969971,150.190002,155.699997,160.020004,959.219971,240.300003
16/5/17,966.070007,149.779999,155.470001,159.410004,964.609985,240.080002
17/5/17,944.76001,144.850006,150.25,153.199997,942.169983,235.820007
18/5/17,958.48999,147.660004,152.539993,155.699997,950.5,236.770004
19/5/17,959.840027,148.059998,153.059998,157.020004,954.650024,238.309998
22/5/17,970.669983,148.240005,153.990005,157.160004,964.070007,239.520004
23/5/17,971.539978,148.070007,153.800003,157.949997,970.549988,240.050003
24/5/17,980.349976,150.039993,153.339996,157.75,977.609985,240.610001
25/5/17,993.380005,151.960007,153.869995,163.050003,991.859985,241.759995
26/5/17,995.780029,152.130005,153.610001,162.429993,993.27002,241.710007
30/5/17,996.700012,152.380005,153.669998,163.220001,996.169983,241.5
31/5/17,994.619995,151.460007,152.759995,163.070007,987.090027,241.440002
1/6/17,995.950012,151.529999,153.179993,162.990005,988.289978,243.360001
2/6/17,1006.72998,153.610001,155.449997,165.179993,996.119995,244.169998
5/6/17,1011.340027,153.630005,153.929993,165.059998,1003.880005,243.990005
6/6/17,1003,152.809998,154.449997,165.169998,996.679993,243.210007
7/6/17,1010.070007,153.119995,155.369995,165.610001,1001.5,243.660004
8/6/17,1010.27002,154.710007,154.990005,165.880005,1004.280029,243.779999
9/6/17,978.309998,149.600006,148.979996,158.029999,970.119995,243.410004
12/6/17,964.909973,148.440002,145.419998,151.440002,961.809998,243.360001
13/6/17,980.789978,150.679993,146.589996,152.720001,970.5,244.550003
14/6/17,976.469971,150.25,145.160004,152.199997,967.929993,244.240005
15/6/17,964.169983,149.800003,144.289993,151.759995,960.179993,243.770004
16/6/17,987.710022,150.639999,142.270004,152.380005,958.619995,242.639999
19/6/17,995.169983,152.869995,146.339996,153.399994,975.219971,244.660004
20/6/17,992.590027,152.25,145.009995,152.050003,968.98999,243.009995
21/6/17,1002.22998,153.910004,145.869995,155.029999,978.590027,242.949997
22/6/17,1001.299988,153.399994,145.630005,154.889999,976.619995,242.839996
23/6/17,1003.73999,155.070007,146.279999,158.020004,986.090027,243.130005
26/6/17,993.97998,153.589996,145.820007,157.5,972.090027,243.289993
27/6/17,976.780029,150.580002,143.729996,151.029999,948.090027,241.330002
28/6/17,990.330017,153.240005,145.830002,153.410004,961.01001,243.490005
29/6/17,975.929993,151.039993,143.679993,150.089996,937.820007,241.350006
30/6/17,968,150.979996,144.020004,149.410004,929.679993,241.800003
3/7/17,953.659973,148.429993,143.5,146.169998,919.460022,242.210007
5/7/17,971.400024,150.339996,144.089996,147.610001,932.26001,242.770004
6/7/17,965.140015,148.820007,142.729996,146.25,927.690002,240.550003
7/7/17,978.76001,151.440002,144.179993,150.179993,940.809998,242.110001
10/7/17,996.469971,153.5,145.059998,152.669998,951,242.369995
11/7/17,994.130005,155.270004,145.529999,154.330002,953.530029,242.190002
12/7/17,1006.51001,158.899994,145.740005,158.75,967.659973,244.009995
13/7/17,1000.630005,159.259995,147.770004,158.210007,968.849976,244.419998
14/7/17,1001.809998,159.970001,149.039993,161.119995,976.909973,245.559998
17/7/17,1010.039978,159.729996,149.559998,161.699997,975.960022,245.529999
18/7/17,1024.449951,162.860001,150.080002,183.600006,986.950012,245.660004
19/7/17,1026.869995,164.139999,151.020004,183.860001,992.77002,246.990005
20/7/17,1028.699951,164.529999,150.339996,183.600006,992.190002,247.100006
21/7/17,1025.670044,164.429993,150.270004,188.539993,993.840027,246.880005
24/7/17,1038.949951,166,152.089996,187.910004,998.309998,246.820007
25/7/17,1039.869995,165.279999,152.740005,186.970001,969.030029,247.419998
26/7/17,1052.800049,165.610001,153.460007,189.080002,965.309998,247.429993
27/7/17,1046,170.440002,150.559998,182.679993,952.51001,247.199997
28/7/17,1020.039978,172.449997,149.5,184.039993,958.330017,246.910004
31/7/17,987.780029,169.25,148.729996,181.660004,945.5,246.770004
1/8/17,996.190002,169.860001,150.050003,182.029999,946.559998,247.320007
2/8/17,995.890015,169.300003,157.139999,180.740005,947.640015,247.440002
3/8/17,986.919983,168.589996,155.570007,179.229996,940.299988,246.960007
4/8/17,987.580017,169.619995,156.389999,180.270004,945.789978,247.410004
7/8/17,992.27002,171.979996,158.809998,181.330002,945.75,247.869995
8/8/17,989.840027,171.229996,160.080002,178.360001,944.190002,247.259995
9/8/17,982.01001,171.179993,161.059998,175.779999,940.080017,247.25
10/8/17,956.919983,167.399994,155.320007,169.139999,923.590027,243.759995
11/8/17,967.98999,168.080002,157.479996,171.399994,930.090027,244.119995
14/8/17,983.299988,170.75,159.850006,171,938.929993,246.539993
15/8/17,982.73999,171,161.600006,168.5,938.080017,246.509995
16/8/17,978.179993,170,160.949997,169.979996,944.27002,246.940002
17/8/17,960.570007,166.910004,157.860001,166.089996,927.659973,243.089996
18/8/17,958.469971,167.410004,157.5,166.539993,926.179993,242.710007
21/8/17,953.289978,167.779999,157.210007,166.759995,920.869995,242.899994
22/8/17,966.900024,169.639999,159.779999,169.339996,940.400024,245.440002
23/8/17,958,168.710007,159.979996,169.059998,942.580017,244.559998
24/8/17,952.450012,167.740005,159.270004,168.130005,936.890015,243.990005
25/8/17,945.26001,166.320007,159.860001,165.949997,930.5,244.559998
28/8/17,946.02002,167.240005,161.470001,167.119995,928.130005,244.570007
29/8/17,954.059998,168.050003,162.910004,168.809998,935.75,244.850006
30/8/17,967.590027,169.919998,163.350006,174.690002,943.630005,246.009995
31/8/17,980.599976,171.970001,164,174.710007,955.23999,247.490005
1/9/17,978.25,172.020004,164.050003,174.740005,951.98999,247.839996
5/9/17,965.27002,170.720001,162.080002,174.520004,941.47998,246.059998
6/9/17,967.799988,172.089996,161.910004,179.25,942.02002,246.899994
7/9/17,979.469971,173.210007,161.259995,179,949.890015,246.869995
8/9/17,965.900024,170.949997,158.630005,176.419998,941.409973,246.580002
11/9/17,977.960022,173.509995,161.5,181.740005,943.289978,249.210007
12/9/17,982.580017,172.960007,160.860001,185.149994,946.650024,250.050003
13/9/17,999.599976,173.050003,159.649994,183.639999,950.440002,250.169998
14/9/17,992.210022,170.960007,158.279999,182.630005,940.130005,250.089996
15/9/17,986.789978,171.639999,159.880005,182.350006,935.289978,249.190002
18/9/17,974.190002,170.009995,158.669998,184.619995,929.75,249.720001
19/9/17,969.859985,172.520004,158.729996,185.679993,936.859985,249.970001
20/9/17,973.210022,172.169998,156.070007,185.509995,947.539978,250.059998
21/9/17,964.650024,171.110001,153.389999,188.779999,947.549988,249.389999
22/9/17,955.099976,170.539993,151.889999,187.350006,943.26001,249.440002
25/9/17,939.789978,162.869995,150.550003,178.550003,934.280029,248.929993
26/9/17,938.599976,164.210007,153.139999,179.380005,937.429993,249.080002
27/9/17,950.869995,167.679993,154.229996,181.970001,959.900024,250.050003
28/9/17,956.400024,168.729996,153.279999,180.699997,964.809998,250.350006
29/9/17,961.349976,170.869995,154.119995,181.350006,973.719971,251.229996
2/10/17,959.190002,169.470001,153.809998,177.009995,967.469971,252.320007
3/10/17,957.099976,169.960007,154.479996,179.190002,972.080017,252.860001
4/10/17,965.450012,168.419998,153.479996,184.449997,966.780029,253.160004
5/10/17,980.849976,171.240005,155.389999,194.389999,985.190002,254.660004
6/10/17,989.580017,172.229996,155.300003,198.020004,993.640015,254.369995
9/10/17,990.98999,172.5,155.839996,196.869995,992.309998,253.949997
10/10/17,987.200012,171.589996,155.899994,195.080002,987.799988,254.619995
11/10/17,995,172.740005,156.550003,194.949997,1005.650024,255.020004
12/10/17,1000.929993,172.550003,156,195.860001,1005.650024,254.639999
13/10/17,1002.940002,173.740005,156.990005,199.490005,1007.869995,254.949997
16/10/17,1006.340027,174.520004,159.880005,202.679993,1009.349976,255.289993
17/10/17,1009.130005,176.110001,160.470001,199.479996,1011,255.470001
18/10/17,997,176.029999,159.759995,195.539993,1012.73999,255.720001
19/10/17,986.609985,174.559998,155.979996,195.130005,1001.840027,255.789993
20/10/17,982.909973,174.979996,156.25,194.160004,1005.070007,257.109985
23/10/17,966.299988,171.270004,156.169998,192.470001,985.539978,256.109985
24/10/17,975.900024,171.800003,157.100006,196.020004,988.48999,256.559998
25/10/17,972.909973,170.600006,156.410004,193.770004,991.460022,255.289993
26/10/17,972.429993,170.630005,157.410004,195.210007,991.419983,255.619995
27/10/17,1100.949951,177.880005,163.050003,199.539993,1033.670044,257.709991
30/10/17,1110.849976,179.869995,166.720001,198.369995,1033.130005,256.75
31/10/17,1105.280029,180.059998,169.039993,196.429993,1033.040039,257.149994
1/11/17,1103.680054,182.660004,166.889999,198,1042.599976,257.48999
2/11/17,1094.219971,178.919998,168.110001,199.320007,1042.969971,257.589996
3/11/17,1111.599976,178.919998,172.5,200.009995,1049.98999,258.450012
6/11/17,1120.660034,180.169998,174.25,200.130005,1042.680054,258.850006
7/11/17,1123.170044,180.25,174.809998,195.889999,1052.390015,258.670013
8/11/17,1132.880005,179.559998,176.240005,196.440002,1058.290039,259.109985
9/11/17,1129.130005,179.300003,175.880005,193.899994,1047.719971,258.170013
10/11/17,1125.349976,178.460007,174.669998,192.020004,1044.150024,258.089996
13/11/17,1129.170044,178.770004,173.970001,195.080002,1041.199951,258.329987
14/11/17,1136.839966,178.070007,171.339996,195.710007,1041.640015,257.730011
15/11/17,1126.689941,177.949997,169.080002,192.119995,1036.410034,256.440002
16/11/17,1137.290039,179.589996,171.100006,195.509995,1048.469971,258.619995
17/11/17,1129.880005,179,170.149994,193.199997,1035.890015,257.859985
20/11/17,1126.310059,178.740005,169.979996,194.100006,1034.660034,258.299988
21/11/17,1139.48999,181.860001,173.139999,196.229996,1050.300049,259.98999
22/11/17,1156.160034,180.869995,174.960007,196.320007,1051.920044,259.76001
24/11/17,1186,182.779999,174.970001,195.75,1056.52002,260.359985
27/11/17,1195.829956,183.029999,174.089996,195.050003,1072.01001,260.230011
28/11/17,1193.599976,182.419998,173.070007,199.179993,1063.290039,262.869995
29/11/17,1161.27002,175.130005,169.479996,188.149994,1037.380005,262.709991
30/11/17,1176.75,177.179993,171.850006,187.580002,1036.170044,265.01001
1/12/17,1162.349976,175.100006,171.050003,186.820007,1025.069946,264.459991
4/12/17,1133.949951,171.470001,169.800003,184.039993,1011.869995,264.140015
5/12/17,1141.569946,172.830002,169.639999,184.210007,1019.599976,263.190002
6/12/17,1152.349976,176.059998,169.009995,185.300003,1032.719971,263.23999
7/12/17,1159.790039,180.139999,169.320007,185.199997,1044.569946,264.070007
8/12/17,1162,179,169.369995,188.539993,1049.380005,265.51001
11/12/17,1168.920044,179.039993,172.669998,186.220001,1051.969971,266.309998
12/12/17,1165.079956,176.960007,171.699997,185.729996,1048.77002,266.779999
13/12/17,1164.130005,178.300003,172.270004,187.860001,1051.390015,266.75
14/12/17,1174.26001,178.389999,172.220001,189.559998,1057.469971,265.660004
15/12/17,1179.140015,180.179993,173.970001,190.119995,1072,266.51001
18/12/17,1190.579956,180.820007,176.419998,190.419998,1085.089966,268.200012
19/12/17,1187.380005,179.509995,174.539993,187.020004,1079.780029,267.170013
20/12/17,1177.619995,177.889999,174.350006,188.820007,1073.560059,267.029999
21/12/17,1174.76001,177.449997,175.009995,188.619995,1070.849976,267.579987
22/12/17,1168.359985,177.199997,175.009995,189.940002,1068.859985,267.51001
26/12/17,1176.76001,175.990005,170.570007,187.759995,1065.849976,267.190002
27/12/17,1182.26001,177.619995,170.600006,186.240005,1060.199951,267.320007
28/12/17,1186.099976,177.919998,171.080002,192.710007,1055.949951,267.869995
29/12/17,1169.469971,176.460007,169.229996,191.960007,1053.400024,266.859985
2/1/18,1189.01001,181.419998,172.259995,201.070007,1073.209961,268.769989
3/1/18,1204.199951,184.669998,172.229996,205.050003,1091.52002,270.470001
4/1/18,1209.589966,184.330002,173.029999,205.630005,1095.76001,271.609985
5/1/18,1229.140015,186.850006,175,209.990005,1110.290039,273.420013
8/1/18,1246.869995,188.279999,174.350006,212.050003,1114.209961,273.920013
9/1/18,1252.699951,187.869995,174.330002,209.309998,1112.790039,274.540009
10/1/18,1254.329956,187.839996,174.289993,212.520004,1110.140015,274.119995
11/1/18,1276.680054,187.770004,175.279999,217.240005,1112.050049,276.119995
12/1/18,1305.199951,179.369995,177.089996,221.229996,1130.650024,277.920013
16/1/18,1304.859985,178.389999,176.190002,221.529999,1130.699951,276.970001
17/1/18,1295,177.600006,179.100006,217.5,1139.099976,279.609985
18/1/18,1293.319946,179.800003,179.259995,220.330002,1135.969971,279.140015
19/1/18,1294.579956,181.289993,178.460007,220.460007,1143.5,280.410004
22/1/18,1327.310059,185.369995,177,227.580002,1164.160034,282.690002
23/1/18,1362.540039,189.350006,177.039993,250.289993,1176.170044,283.290009
24/1/18,1357.51001,186.550003,174.220001,261.299988,1171.290039,283.179993
25/1/18,1377.949951,187.479996,171.110001,269.700012,1182.140015,283.299988
26/1/18,1402.050049,190,171.509995,274.600006,1187.560059,286.579987
29/1/18,1417.680054,185.979996,167.960007,284.589996,1186.47998,284.679993
30/1/18,1437.819946,187.119995,166.970001,278.799988,1177.369995,281.76001
31/1/18,1450.890015,186.889999,167.429993,270.299988,1182.219971,281.899994
1/2/18,1390,193.089996,167.779999,265.070007,1181.589966,281.579987
2/2/18,1429.949951,190.279999,160.5,267.429993,1119.199951,275.450012
5/2/18,1390,181.259995,156.490005,254.259995,1062.390015,263.929993
6/2/18,1442.839966,185.309998,163.029999,265.720001,1084.430054,269.130005
7/2/18,1416.780029,180.179993,159.539993,264.559998,1055.410034,267.670013
8/2/18,1350.5,171.580002,155.149994,250.100006,1007.710022,257.630005
9/2/18,1339.599976,176.110001,156.410004,249.470001,1046.27002,261.5
12/2/18,1386.22998,176.410004,162.710007,257.950012,1054.560059,265.339996
13/2/18,1414.51001,173.149994,164.339996,258.269989,1054.140015,266
14/2/18,1451.050049,179.520004,167.369995,266,1072.699951,269.589996
15/2/18,1461.76001,179.960007,172.990005,280.269989,1091.359985,273.029999
16/2/18,1448.689941,177.360001,172.429993,278.519989,1095.5,273.109985
20/2/18,1468.349976,176.009995,171.850006,278.549988,1103.589966,271.399994
21/2/18,1482.920044,177.910004,171.070007,281.040009,1113.75,270.049988
22/2/18,1485.339966,178.990005,172.5,278.140015,1109.900024,270.399994
23/2/18,1500,183.289993,175.5,285.929993,1128.089966,274.709991
26/2/18,1521.949951,184.929993,178.970001,294.160004,1143.699951,277.899994
27/2/18,1511.97998,181.460007,178.389999,290.609985,1117.51001,274.429993
28/2/18,1512.449951,178.320007,178.119995,291.380005,1103.920044,271.649994
1/3/18,1493.449951,175.940002,175,290.390015,1071.410034,267.700012
2/3/18,1500.25,176.619995,176.210007,301.049988,1084.140015,269.079987
5/3/18,1523.609985,180.399994,176.820007,315,1094.76001,272.190002
6/3/18,1537.640015,179.779999,176.669998,325.220001,1100.900024,272.880005
7/3/18,1545,183.710007,175.029999,321.160004,1115.040039,272.779999
8/3/18,1551.859985,182.339996,176.940002,317,1129.380005,274.100006
9/3/18,1578.890015,185.229996,179.979996,331.440002,1160.839966,278.869995
12/3/18,1598.390015,184.759995,181.720001,321.299988,1165.930054,278.519989
13/3/18,1588.180054,181.880005,179.970001,315.880005,1139.910034,276.720001
14/3/18,1591,184.190002,178.440002,321.549988,1148.890015,275.299988
15/3/18,1582.319946,183.860001,178.649994,321.089996,1150.609985,275
16/3/18,1571.680054,185.089996,178.020004,318.450012,1134.420044,274.200012
19/3/18,1544.930054,172.559998,175.300003,313.480011,1100.069946,270.48999
20/3/18,1586.51001,168.149994,175.240005,317.5,1095.800049,270.950012
21/3/18,1581.859985,169.389999,171.270004,316.480011,1094,270.429993
22/3/18,1544.920044,164.889999,168.850006,306.700012,1053.150024,263.670013
23/3/18,1495.560059,159.389999,164.940002,300.940002,1026.550049,258.049988
26/3/18,1555.859985,160.059998,172.770004,320.350006,1054.089966,265.109985
27/3/18,1497.050049,152.220001,168.339996,300.690002,1006.940002,260.600006
28/3/18,1431.420044,153.029999,166.479996,285.769989,1005.179993,259.829987
29/3/18,1447.339966,159.789993,167.779999,295.350006,1037.140015,263.149994
2/4/18,1371.98999,155.389999,166.679993,280.290009,1012.630005,257.470001
3/4/18,1392.050049,156.110001,168.389999,283.670013,1018.679993,260.769989
4/4/18,1410.569946,155.100006,171.610001,288.940002,1029.709961,263.559998
5/4/18,1451.75,159.339996,172.800003,293.970001,1032.640015,265.640015
6/4/18,1405.22998,157.199997,168.380005,288.850006,1009.950012,259.720001
9/4/18,1406.079956,157.929993,170.050003,289.929993,1020.090027,261
10/4/18,1436.219971,165.039993,173.25,298.070007,1036.5,265.149994
11/4/18,1427.050049,166.320007,172.440002,303.670013,1025.060059,263.76001
12/4/18,1448.5,163.869995,174.139999,309.25,1037.290039,265.929993
13/4/18,1430.790039,164.520004,174.729996,311.649994,1036.040039,265.149994
16/4/18,1441.5,164.830002,175.820007,307.779999,1046.099976,267.329987
17/4/18,1503.829956,168.660004,178.240005,336.059998,1079.359985,270.190002
18/4/18,1527.839966,166.360001,177.839996,334.519989,1075.390015,270.390015
19/4/18,1556.910034,168.100006,172.800003,332.700012,1089.449951,268.890015
20/4/18,1527.48999,166.279999,165.720001,327.769989,1077.319946,266.609985
23/4/18,1517.859985,165.839996,165.240005,318.690002,1073.810059,266.570007
24/4/18,1460.089966,159.690002,162.940002,307.019989,1022.640015,262.980011
25/4/18,1460.170044,159.690002,163.649994,305.76001,1022.98999,263.630005
26/4/18,1517.959961,174.160004,164.220001,313.980011,1043.310059,266.309998
27/4/18,1572.619995,173.589996,162.320007,311.76001,1031.449951,266.559998
30/4/18,1566.130005,172,165.259995,312.459991,1018.580017,264.51001
1/5/18,1582.26001,173.860001,169.100006,313.299988,1040.75,264.980011
2/5/18,1569.680054,176.070007,176.570007,313.359985,1026.050049,263.200012
3/5/18,1572.079956,174.020004,176.889999,311.690002,1026.300049,262.619995
4/5/18,1580.949951,176.610001,183.830002,320.089996,1051,266.019989
7/5/18,1600.140015,177.970001,185.160004,326.26001,1059.459961,266.920013
8/5/18,1592.390015,178.919998,186.050003,326.890015,1058.589966,266.920013
9/5/18,1608,182.660004,187.360001,330.299988,1088.949951,269.5
10/5/18,1609.079956,185.529999,190.039993,329.600006,1105.469971,272.019989
11/5/18,1602.910034,186.990005,188.589996,326.459991,1103.380005,272.850006
14/5/18,1601.540039,186.639999,188.149994,328.529999,1106.599976,272.980011
15/5/18,1576.119995,184.320007,186.440002,326.130005,1084.869995,271.100006
16/5/18,1587.280029,183.199997,188.179993,328.190002,1084.089966,272.23999
17/5/18,1581.76001,183.759995,186.990005,325.220001,1081.26001,272.01001
18/5/18,1574.369995,182.679993,186.309998,324.179993,1069.640015,271.329987
21/5/18,1585.459961,184.490005,187.630005,331.820007,1084.01001,273.369995
22/5/18,1581.400024,183.800003,187.160004,331.619995,1075.310059,272.609985
23/5/18,1601.859985,186.899994,188.360001,344.720001,1085.959961,273.359985
24/5/18,1603.069946,185.929993,188.149994,349.290009,1085.449951,272.799988
25/5/18,1610.150024,184.919998,188.580002,351.290009,1084.079956,272.149994
29/5/18,1612.869995,185.740005,187.899994,349.730011,1068.069946,269.019989
30/5/18,1624.890015,187.669998,187.5,353.540009,1077.469971,272.609985
31/5/18,1629.619995,191.779999,186.869995,351.600006,1100,270.940002
1/6/18,1641.540039,193.990005,190.240005,359.929993,1135,273.600006
4/6/18,1665.27002,193.279999,191.830002,361.809998,1153.040039,274.899994
5/6/18,1696.349976,192.940002,193.309998,365.799988,1151.02002,275.100006
6/6/18,1695.75,191.339996,193.979996,367.450012,1146.949951,277.399994
7/6/18,1689.300049,188.179993,193.460007,361.399994,1134.420044,277.369995
8/6/18,1683.98999,189.100006,191.699997,360.570007,1132.709961,278.190002
11/6/18,1689.119995,191.539993,191.229996,361.450012,1140.900024,278.559998
12/6/18,1698.75,192.399994,192.279999,363.829987,1148.189941,278.920013
13/6/18,1704.859985,192.410004,190.699997,379.929993,1144.22998,278.029999
14/6/18,1723.859985,196.809998,190.800003,392.869995,1160.109985,278.730011
15/6/18,1715.969971,195.850006,188.839996,391.980011,1159.27002,277.130005
18/6/18,1723.790039,198.309998,188.740005,390.399994,1183.579956,276.559998
19/6/18,1734.780029,197.490005,185.690002,404.980011,1178.689941,275.5
20/6/18,1750.079956,202,186.5,416.76001,1184.069946,275.970001
21/6/18,1730.219971,201.5,185.460007,415.440002,1169.439941,274.23999
22/6/18,1715.670044,201.740005,184.919998,411.089996,1169.290039,274.73999
25/6/18,1663.150024,196.350006,182.169998,384.480011,1139.280029,271
26/6/18,1691.089966,199,184.429993,399.390015,1132.619995,271.600006
27/6/18,1660.51001,195.839996,184.160004,390.390015,1116.939941,269.350006
28/6/18,1701.449951,196.229996,185.5,395.420013,1126.780029,270.890015
29/6/18,1699.800049,194.320007,185.110001,391.429993,1129.189941,271.279999
2/7/18,1713.780029,197.360001,187.179993,398.179993,1142.109985,271.859985
3/7/18,1693.959961,192.729996,183.919998,390.519989,1116.280029,270.899994
5/7/18,1699.72998,198.449997,185.399994,398.390015,1141.290039,273.109985
6/7/18,1710.630005,203.229996,187.970001,408.25,1155.079956,275.420013
9/7/18,1739.02002,204.740005,190.580002,418.970001,1167.280029,277.899994
10/7/18,1743.069946,203.539993,190.350006,415.630005,1167.140015,278.899994
11/7/18,1755,202.539993,187.880005,418.649994,1171.459961,276.859985
12/7/18,1796.619995,206.919998,191.029999,413.5,1201.26001,279.369995
13/7/18,1813.030029,207.320007,191.330002,395.799988,1204.420044,279.589996
16/7/18,1822.48999,207.229996,190.910004,400.480011,1196.51001,279.339996
17/7/18,1843.930054,209.990005,191.449997,379.480011,1213.079956,280.470001
18/7/18,1842.920044,209.360001,190.399994,375.130005,1212.910034,281.059998
19/7/18,1812.969971,208.089996,191.880005,364.230011,1199.099976,280
20/7/18,1813.699951,209.940002,191.440002,361.049988,1197.880005,279.679993
23/7/18,1802,210.910004,191.610001,362.660004,1211,280.200012
24/7/18,1829.23999,214.669998,193,357.320007,1258.150024,281.609985
25/7/18,1863.609985,217.5,194.820007,362.869995,1275.939941,284.01001
26/7/18,1808,176.259995,194.210007,363.089996,1285.5,283.339996
27/7/18,1817.27002,174.889999,190.979996,355.209991,1252.890015,281.420013
30/7/18,1779.219971,171.059998,189.910004,334.959991,1230.040039,279.950012
31/7/18,1777.439941,172.580002,190.289993,337.450012,1227.219971,281.329987
1/8/18,1797.170044,171.649994,201.5,338.380005,1232.98999,280.859985
2/8/18,1834.329956,176.369995,207.389999,344.5,1241.130005,282.390015
3/8/18,1823.290039,177.779999,207.990005,343.089996,1238.160034,283.600006
6/8/18,1847.75,185.690002,209.070007,350.920013,1237.670044,284.640015
7/8/18,1862.47998,183.809998,207.110001,351.829987,1255.839966,285.579987
8/8/18,1886.52002,185.179993,207.25,347.609985,1261.329956,285.459991
